"Id","Mission","Sensor","Product","INV","COLLECTION","Start","Stop","Status","ACQUISITIONDESCRIPTOR","PRODUCT_URL","Swath","Track","Frame","THUMBNAIL_URL","Orbit","CloudPercentage","Download_URL","PASSTIME","Pass","SCENE_CENTER","FOOTPRINT","Display","Mosaic","Action"
"25","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-05-18 07:52:32.00","1985-05-18 07:53:00.00","Archived","LS-5-85051807523200-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/05/18/LS05_RFUI_TM__GTC_1P_19850518T075232_19850518T075300_006449_0176_0036_CB8B.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/05/18/LS05_RFUI_TM__GTC_1P_19850518T075232_19850518T075300_006449_0176_0036_CB8B.JPG","6449","6","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/05/18/LS05_RFUI_TM__GTC_1P_19850518T075232_19850518T075300_006449_0176_0036_CB8B.ZIP","","D","34.61087 33.125","35.54 31.91 35.54 34.34 33.67 34.31 33.67 31.94 35.54 31.91","true","false","false"
"26","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-06-03 07:52:32.00","1985-06-03 07:53:00.00","Archived","LS-5-85060307523200-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/06/03/LS05_RFUI_TM__GTC_1P_19850603T075232_19850603T075300_006682_0176_0036_1919.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/06/03/LS05_RFUI_TM__GTC_1P_19850603T075232_19850603T075300_006682_0176_0036_1919.JPG","6682","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/06/03/LS05_RFUI_TM__GTC_1P_19850603T075232_19850603T075300_006682_0176_0036_1919.ZIP","","D","34.613346 33.097507","35.55 31.89 35.54 34.31 33.67 34.28 33.67 31.91 35.55 31.89","true","false","false"
"27","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-06-19 07:52:30.00","1985-06-19 07:52:58.00","Archived","LS-5-85061907523000-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/06/19/LS05_RFUI_TM__GTC_1P_19850619T075230_19850619T075258_006915_0176_0036_3409.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/06/19/LS05_RFUI_TM__GTC_1P_19850619T075230_19850619T075258_006915_0176_0036_3409.JPG","6915","6","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/06/19/LS05_RFUI_TM__GTC_1P_19850619T075230_19850619T075258_006915_0176_0036_3409.ZIP","","D","34.613346 33.077507","35.55 31.87 35.54 34.29 33.67 34.26 33.67 31.89 35.55 31.87","true","false","false"
"28","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-07-05 07:52:25.00","1985-07-05 07:52:53.00","Archived","LS-5-85070507522500-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/07/05/LS05_RFUI_TM__GTC_1P_19850705T075225_19850705T075253_007148_0176_0036_A73E.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/07/05/LS05_RFUI_TM__GTC_1P_19850705T075225_19850705T075253_007148_0176_0036_A73E.JPG","7148","1","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/07/05/LS05_RFUI_TM__GTC_1P_19850705T075225_19850705T075253_007148_0176_0036_A73E.ZIP","","D","34.61339 33.072506","35.55 31.86 35.54 34.29 33.67 34.26 33.67 31.88 35.55 31.86","true","false","false"
"29","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-08-06 07:52:10.00","1985-08-06 07:52:39.00","Archived","LS-5-85080607521000-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/08/06/LS05_RFUI_TM__GTC_1P_19850806T075210_19850806T075239_007614_0176_0036_8201.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/08/06/LS05_RFUI_TM__GTC_1P_19850806T075210_19850806T075239_007614_0176_0036_8201.JPG","7614","2","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/08/06/LS05_RFUI_TM__GTC_1P_19850806T075210_19850806T075239_007614_0176_0036_8201.ZIP","","D","34.61087 33.075","35.54 31.86 35.54 34.29 33.67 34.26 33.67 31.89 35.54 31.86","true","false","false"
"30","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-08-22 07:52:00.00","1985-08-22 07:52:28.00","Archived","LS-5-85082207520000-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/08/22/LS05_RFUI_TM__GTC_1P_19850822T075200_19850822T075228_007847_0176_0036_0963.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/08/22/LS05_RFUI_TM__GTC_1P_19850822T075200_19850822T075228_007847_0176_0036_0963.JPG","7847","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/08/22/LS05_RFUI_TM__GTC_1P_19850822T075200_19850822T075228_007847_0176_0036_0963.ZIP","","D","34.613346 33.077507","35.55 31.87 35.54 34.29 33.67 34.26 33.67 31.89 35.55 31.87","true","false","false"
"31","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-09-23 07:51:36.00","1985-09-23 07:52:05.00","Archived","LS-5-85092307513600-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/09/23/LS05_RFUI_TM__GTC_1P_19850923T075136_19850923T075205_008313_0176_0036_C36E.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/09/23/LS05_RFUI_TM__GTC_1P_19850923T075136_19850923T075205_008313_0176_0036_C36E.JPG","8313","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/09/23/LS05_RFUI_TM__GTC_1P_19850923T075136_19850923T075205_008313_0176_0036_C36E.ZIP","","D","34.613346 33.087505","35.55 31.88 35.54 34.30 33.67 34.27 33.67 31.90 35.55 31.88","true","false","false"
"32","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-10-09 07:51:27.00","1985-10-09 07:51:55.00","Archived","LS-5-85100907512700-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/10/09/LS05_RFUI_TM__GTC_1P_19851009T075127_19851009T075155_008546_0176_0036_2D6A.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/10/09/LS05_RFUI_TM__GTC_1P_19851009T075127_19851009T075155_008546_0176_0036_2D6A.JPG","8546","11","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/10/09/LS05_RFUI_TM__GTC_1P_19851009T075127_19851009T075155_008546_0176_0036_2D6A.ZIP","","D","34.613346 33.077507","35.55 31.87 35.54 34.29 33.67 34.26 33.67 31.89 35.55 31.87","true","false","false"
"33","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-10-25 07:51:15.00","1985-10-25 07:51:44.00","Archived","LS-5-85102507511500-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/10/25/LS05_RFUI_TM__GTC_1P_19851025T075115_19851025T075144_008779_0176_0036_C401.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/10/25/LS05_RFUI_TM__GTC_1P_19851025T075115_19851025T075144_008779_0176_0036_C401.JPG","8779","7","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/10/25/LS05_RFUI_TM__GTC_1P_19851025T075115_19851025T075144_008779_0176_0036_C401.ZIP","","D","34.61087 33.065","35.54 31.85 35.54 34.28 33.67 34.25 33.67 31.88 35.54 31.85","true","false","false"
"34","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-11-10 07:51:01.00","1985-11-10 07:51:30.00","Archived","LS-5-85111007510100-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/11/10/LS05_RFUI_TM__GTC_1P_19851110T075101_19851110T075130_009012_0176_0036_4F9F.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/11/10/LS05_RFUI_TM__GTC_1P_19851110T075101_19851110T075130_009012_0176_0036_4F9F.JPG","9012","34","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/11/10/LS05_RFUI_TM__GTC_1P_19851110T075101_19851110T075130_009012_0176_0036_4F9F.ZIP","","D","34.61087 33.065","35.54 31.85 35.54 34.28 33.67 34.25 33.67 31.88 35.54 31.85","true","false","false"
"35","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1985-11-26 07:50:45.00","1985-11-26 07:51:13.00","Archived","LS-5-85112607504500-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/11/26/LS05_RFUI_TM__GTC_1P_19851126T075045_19851126T075113_009245_0176_0036_2FC6.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1985/11/26/LS05_RFUI_TM__GTC_1P_19851126T075045_19851126T075113_009245_0176_0036_2FC6.JPG","9245","57","http://landsat-ds.eo.esa.int/products/LANDSAT/1985/11/26/LS05_RFUI_TM__GTC_1P_19851126T075045_19851126T075113_009245_0176_0036_2FC6.ZIP","","D","34.61085 33.06747","35.54 31.86 35.54 34.28 33.67 34.25 33.67 31.88 35.54 31.86","true","false","false"
"36","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-01-13 07:49:50.00","1986-01-13 07:50:19.00","Archived","LS-5-86011307495000-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/01/13/LS05_RFUI_TM__GTC_1P_19860113T074950_19860113T075019_009944_0176_0036_E910.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/01/13/LS05_RFUI_TM__GTC_1P_19860113T074950_19860113T075019_009944_0176_0036_E910.JPG","9944","30","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/01/13/LS05_RFUI_TM__GTC_1P_19860113T074950_19860113T075019_009944_0176_0036_E910.ZIP","","D","34.61085 33.06747","35.54 31.86 35.54 34.28 33.67 34.25 33.67 31.88 35.54 31.86","true","false","false"
"37","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-01-29 07:49:30.00","1986-01-29 07:49:58.00","Archived","LS-5-86012907493000-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/01/29/LS05_RFUI_TM__GTC_1P_19860129T074930_19860129T074958_010177_0176_0036_4F61.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/01/29/LS05_RFUI_TM__GTC_1P_19860129T074930_19860129T074958_010177_0176_0036_4F61.JPG","10177","26","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/01/29/LS05_RFUI_TM__GTC_1P_19860129T074930_19860129T074958_010177_0176_0036_4F61.ZIP","","D","34.610825 33.070004","35.54 31.86 35.54 34.28 33.67 34.25 33.67 31.89 35.54 31.86","true","false","false"
"38","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-02-14 07:49:07.00","1986-02-14 07:49:36.00","Archived","LS-5-86021407490700-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/02/14/LS05_RFUI_TM__GTC_1P_19860214T074907_19860214T074936_010410_0176_0036_CBEA.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/02/14/LS05_RFUI_TM__GTC_1P_19860214T074907_19860214T074936_010410_0176_0036_CBEA.JPG","10410","42","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/02/14/LS05_RFUI_TM__GTC_1P_19860214T074907_19860214T074936_010410_0176_0036_CBEA.ZIP","","D","34.613346 33.077507","35.55 31.87 35.54 34.29 33.67 34.26 33.67 31.89 35.55 31.87","true","false","false"
"39","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-03-02 07:48:45.00","1986-03-02 07:49:13.00","Archived","LS-5-86030207484500-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/03/02/LS05_RFUI_TM__GTC_1P_19860302T074845_19860302T074913_010643_0176_0036_8167.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/03/02/LS05_RFUI_TM__GTC_1P_19860302T074845_19860302T074913_010643_0176_0036_8167.JPG","10643","55","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/03/02/LS05_RFUI_TM__GTC_1P_19860302T074845_19860302T074913_010643_0176_0036_8167.ZIP","","D","34.613373 33.075035","35.55 31.86 35.54 34.29 33.67 34.26 33.67 31.89 35.55 31.86","true","false","false"
"40","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-03-18 07:48:26.00","1986-03-18 07:48:55.00","Archived","LS-5-86031807482600-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/03/18/LS05_RFUI_TM__GTC_1P_19860318T074826_19860318T074855_010876_0176_0036_A452.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/03/18/LS05_RFUI_TM__GTC_1P_19860318T074826_19860318T074855_010876_0176_0036_A452.JPG","10876","31","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/03/18/LS05_RFUI_TM__GTC_1P_19860318T074826_19860318T074855_010876_0176_0036_A452.ZIP","","D","34.61087 33.055","35.54 31.84 35.54 34.27 33.67 34.24 33.67 31.87 35.54 31.84","true","false","false"
"41","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-04-03 07:48:07.00","1986-04-03 07:48:35.00","Archived","LS-5-86040307480700-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/04/03/LS05_RFUI_TM__GTC_1P_19860403T074807_19860403T074835_011109_0176_0036_91DE.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/04/03/LS05_RFUI_TM__GTC_1P_19860403T074807_19860403T074835_011109_0176_0036_91DE.JPG","11109","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/04/03/LS05_RFUI_TM__GTC_1P_19860403T074807_19860403T074835_011109_0176_0036_91DE.ZIP","","D","34.610874 33.03","35.54 31.82 35.54 34.24 33.67 34.22 33.67 31.84 35.54 31.82","true","false","false"
"42","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-04-19 07:47:45.00","1986-04-19 07:48:14.00","Archived","LS-5-86041907474500-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/04/19/LS05_RFUI_TM__GTC_1P_19860419T074745_19860419T074814_011342_0176_0036_F102.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/04/19/LS05_RFUI_TM__GTC_1P_19860419T074745_19860419T074814_011342_0176_0036_F102.JPG","11342","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/04/19/LS05_RFUI_TM__GTC_1P_19860419T074745_19860419T074814_011342_0176_0036_F102.ZIP","","D","34.610847 33.012527","35.54 31.80 35.54 34.22 33.67 34.20 33.67 31.83 35.54 31.80","true","false","false"
"43","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-05-05 07:47:22.00","1986-05-05 07:47:50.00","Archived","LS-5-86050507472200-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/05/05/LS05_RFUI_TM__GTC_1P_19860505T074722_19860505T074750_011575_0176_0036_2F3C.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/05/05/LS05_RFUI_TM__GTC_1P_19860505T074722_19860505T074750_011575_0176_0036_2F3C.JPG","11575","1","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/05/05/LS05_RFUI_TM__GTC_1P_19860505T074722_19860505T074750_011575_0176_0036_2F3C.ZIP","","D","34.61087 32.995003","35.54 31.78 35.54 34.21 33.67 34.18 33.67 31.81 35.54 31.78","true","false","false"
"44","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-05-21 07:46:55.00","1986-05-21 07:47:24.00","Archived","LS-5-86052107465500-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/05/21/LS05_RFUI_TM__GTC_1P_19860521T074655_19860521T074724_011808_0176_0036_AB23.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/05/21/LS05_RFUI_TM__GTC_1P_19860521T074655_19860521T074724_011808_0176_0036_AB23.JPG","11808","15","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/05/21/LS05_RFUI_TM__GTC_1P_19860521T074655_19860521T074724_011808_0176_0036_AB23.ZIP","","D","34.61587 32.985","35.55 31.77 35.55 34.20 33.67 34.17 33.67 31.80 35.55 31.77","true","false","false"
"45","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-06-06 07:46:27.00","1986-06-06 07:46:56.00","Archived","LS-5-86060607462700-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/06/06/LS05_RFUI_TM__GTC_1P_19860606T074627_19860606T074656_012041_0176_0036_F49E.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/06/06/LS05_RFUI_TM__GTC_1P_19860606T074627_19860606T074656_012041_0176_0036_F49E.JPG","12041","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/06/06/LS05_RFUI_TM__GTC_1P_19860606T074627_19860606T074656_012041_0176_0036_F49E.ZIP","","D","34.61587 32.985","35.55 31.77 35.55 34.20 33.67 34.17 33.67 31.80 35.55 31.77","true","false","false"
"46","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-06-22 07:45:57.00","1986-06-22 07:46:25.00","Archived","LS-5-86062207455700-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/06/22/LS05_RFUI_TM__GTC_1P_19860622T074557_19860622T074625_012274_0176_0036_CA22.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/06/22/LS05_RFUI_TM__GTC_1P_19860622T074557_19860622T074625_012274_0176_0036_CA22.JPG","12274","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/06/22/LS05_RFUI_TM__GTC_1P_19860622T074557_19860622T074625_012274_0176_0036_CA22.ZIP","","D","34.615875 32.99","35.55 31.78 35.55 34.20 33.67 34.18 33.67 31.80 35.55 31.78","true","false","false"
"47","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-07-08 07:45:25.00","1986-07-08 07:45:54.00","Archived","LS-5-86070807452500-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/07/08/LS05_RFUI_TM__GTC_1P_19860708T074525_19860708T074554_012507_0176_0036_B5F9.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/07/08/LS05_RFUI_TM__GTC_1P_19860708T074525_19860708T074554_012507_0176_0036_B5F9.JPG","12507","1","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/07/08/LS05_RFUI_TM__GTC_1P_19860708T074525_19860708T074554_012507_0176_0036_B5F9.ZIP","","D","34.61585 33.00253","35.55 31.79 35.55 34.21 33.67 34.19 33.67 31.82 35.55 31.79","true","false","false"
"48","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-08-09 07:44:17.00","1986-08-09 07:44:46.00","Archived","LS-5-86080907441700-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/08/09/LS05_RFUI_TM__GTC_1P_19860809T074417_19860809T074446_012973_0176_0036_46BB.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/08/09/LS05_RFUI_TM__GTC_1P_19860809T074417_19860809T074446_012973_0176_0036_46BB.JPG","12973","2","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/08/09/LS05_RFUI_TM__GTC_1P_19860809T074417_19860809T074446_012973_0176_0036_46BB.ZIP","","D","34.610847 33.032528","35.54 31.82 35.54 34.24 33.67 34.22 33.67 31.85 35.54 31.82","true","false","false"
"49","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-08-25 07:43:41.00","1986-08-25 07:44:10.00","Archived","LS-5-86082507434100-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/08/25/LS05_RFUI_TM__GTC_1P_19860825T074341_19860825T074410_013206_0176_0036_A37D.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/08/25/LS05_RFUI_TM__GTC_1P_19860825T074341_19860825T074410_013206_0176_0036_A37D.JPG","13206","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/08/25/LS05_RFUI_TM__GTC_1P_19860825T074341_19860825T074410_013206_0176_0036_A37D.ZIP","","D","34.610847 33.05253","35.54 31.84 35.54 34.26 33.67 34.24 33.67 31.87 35.54 31.84","true","false","false"
"50","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-09-10 07:43:07.00","1986-09-10 07:43:36.00","Archived","LS-5-86091007430700-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/09/10/LS05_RFUI_TM__GTC_1P_19860910T074307_19860910T074336_013439_0176_0036_8A33.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/09/10/LS05_RFUI_TM__GTC_1P_19860910T074307_19860910T074336_013439_0176_0036_8A33.JPG","13439","2","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/09/10/LS05_RFUI_TM__GTC_1P_19860910T074307_19860910T074336_013439_0176_0036_8A33.ZIP","","D","34.61085 33.057472","35.54 31.85 35.54 34.27 33.67 34.24 33.67 31.87 35.54 31.85","true","false","false"
"51","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-09-26 07:42:38.00","1986-09-26 07:43:06.00","Archived","LS-5-86092607423800-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/09/26/LS05_RFUI_TM__GTC_1P_19860926T074238_19860926T074306_013672_0176_0036_8976.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/09/26/LS05_RFUI_TM__GTC_1P_19860926T074238_19860926T074306_013672_0176_0036_8976.JPG","13672","44","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/09/26/LS05_RFUI_TM__GTC_1P_19860926T074238_19860926T074306_013672_0176_0036_8976.ZIP","","D","34.61085 33.037476","35.54 31.83 35.54 34.25 33.67 34.22 33.67 31.85 35.54 31.83","true","false","false"
"52","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-10-12 07:42:07.00","1986-10-12 07:42:35.00","Archived","LS-5-86101207420700-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/10/12/LS05_RFUI_TM__GTC_1P_19861012T074207_19861012T074235_013905_0176_0036_FD59.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/10/12/LS05_RFUI_TM__GTC_1P_19861012T074207_19861012T074235_013905_0176_0036_FD59.JPG","13905","5","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/10/12/LS05_RFUI_TM__GTC_1P_19861012T074207_19861012T074235_013905_0176_0036_FD59.ZIP","","D","34.61085 33.02253","35.54 31.81 35.54 34.23 33.67 34.21 33.67 31.84 35.54 31.81","true","false","false"
"53","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-10-28 07:41:34.00","1986-10-28 07:42:02.00","Archived","LS-5-86102807413400-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/10/28/LS05_RFUI_TM__GTC_1P_19861028T074134_19861028T074202_014138_0176_0036_5605.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/10/28/LS05_RFUI_TM__GTC_1P_19861028T074134_19861028T074202_014138_0176_0036_5605.JPG","14138","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/10/28/LS05_RFUI_TM__GTC_1P_19861028T074134_19861028T074202_014138_0176_0036_5605.ZIP","","D","34.615875 33.005","35.55 31.79 35.55 34.22 33.67 34.19 33.67 31.82 35.55 31.79","true","false","false"
"54","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-11-13 07:40:57.00","1986-11-13 07:41:26.00","Archived","LS-5-86111307405700-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/11/13/LS05_RFUI_TM__GTC_1P_19861113T074057_19861113T074126_014371_0176_0036_4472.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/11/13/LS05_RFUI_TM__GTC_1P_19861113T074057_19861113T074126_014371_0176_0036_4472.JPG","14371","0","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/11/13/LS05_RFUI_TM__GTC_1P_19861113T074057_19861113T074126_014371_0176_0036_4472.ZIP","","D","34.61587 32.995","35.55 31.78 35.55 34.21 33.67 34.18 33.67 31.81 35.55 31.78","true","false","false"
"55","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-11-29 07:40:45.00","1986-11-29 07:41:13.00","Archived","LS-5-86112907404500-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/11/29/LS05_RFUI_TM__GTC_1P_19861129T074045_19861129T074113_014604_0176_0036_28F6.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/11/29/LS05_RFUI_TM__GTC_1P_19861129T074045_19861129T074113_014604_0176_0036_28F6.JPG","14604","17","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/11/29/LS05_RFUI_TM__GTC_1P_19861129T074045_19861129T074113_014604_0176_0036_28F6.ZIP","","D","34.613373 33.055035","35.55 31.84 35.55 34.27 33.66 34.24 33.67 31.87 35.55 31.84","true","false","false"
"56","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-12-15 07:41:12.00","1986-12-15 07:41:41.00","Archived","LS-5-86121507411200-2900.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/12/15/LS05_RFUI_TM__GTC_1P_19861215T074112_19861215T074141_014837_0176_0036_580B.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/12/15/LS05_RFUI_TM__GTC_1P_19861215T074112_19861215T074141_014837_0176_0036_580B.JPG","14837","18","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/12/15/LS05_RFUI_TM__GTC_1P_19861215T074112_19861215T074141_014837_0176_0036_580B.ZIP","","D","34.613373 33.09504","35.55 31.88 35.55 34.31 33.66 34.28 33.67 31.91 35.55 31.88","true","false","false"
"57","Landsat-5","TM","TM","Inventory Server","ESA.Landsat.Spatial","1986-12-31 07:41:42.00","1986-12-31 07:42:10.00","Archived","LS-5-86123107414200-2800.TM","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/12/31/LS05_RFUI_TM__GTC_1P_19861231T074142_19861231T074210_015070_0176_0036_4A8E.ZIP","default","176","36","http://landsat-ds.eo.esa.int/metadata/LANDSAT/1986/12/31/LS05_RFUI_TM__GTC_1P_19861231T074142_19861231T074210_015070_0176_0036_4A8E.JPG","15070","31","http://landsat-ds.eo.esa.int/products/LANDSAT/1986/12/31/LS05_RFUI_TM__GTC_1P_19861231T074142_19861231T074210_015070_0176_0036_4A8E.ZIP","","D","34.613346 33.127506","35.55 31.92 35.55 34.34 33.66 34.31 33.67 31.94 35.55 31.92","true","false","false"
